MatchID,StatName,StatValue
g_1_dflxnUdI,Home: Faule,13
g_1_dflxnUdI,Away: Faule,18
g_1_dflxnUdI,Home: Żółte kartki,3
g_1_dflxnUdI,Away: Żółte kartki,2
g_1_dflxnUdI,Home: Podania celne,446
g_1_dflxnUdI,Away: Podania celne,359
g_1_dflxnUdI,Home: Bloki,28
g_1_dflxnUdI,Away: Bloki,13
g_1_dflxnUdI,Home: Ataki,112
g_1_dflxnUdI,Away: Ataki,117
g_1_EBdLkCcg,MatchDate,15.12.2020 20:45
g_1_EBdLkCcg,HomeTeam,Benevento
g_1_EBdLkCcg,AwayTeam,Lazio
g_1_EBdLkCcg,Goals,"1
-
1"
g_1_EBdLkCcg,Home: Posiadanie piłki,37%
g_1_EBdLkCcg,Away: Posiadanie piłki,63%
g_1_EBdLkCcg,Home: Sytuacje bramkowe,7
g_1_EBdLkCcg,Away: Sytuacje bramkowe,8
g_1_EBdLkCcg,Home: Strzały na bramkę,6
g_1_EBdLkCcg,Away: Strzały na bramkę,3
g_1_EBdLkCcg,Home: Strzały niecelne,1
g_1_EBdLkCcg,Away: Strzały niecelne,5
g_1_EBdLkCcg,Home: Rzuty wolne,16
g_1_EBdLkCcg,Away: Rzuty wolne,16
g_1_EBdLkCcg,Home: Rzuty rożne,4
g_1_EBdLkCcg,Away: Rzuty rożne,8
g_1_EBdLkCcg,Home: Spalone,1
g_1_EBdLkCcg,Away: Spalone,1
g_1_EBdLkCcg,Home: Interwencje bramkarzy,2
g_1_EBdLkCcg,Away: Interwencje bramkarzy,5
g_1_EBdLkCcg,Home: Faule,15
g_1_EBdLkCcg,Away: Faule,15
g_1_EBdLkCcg,Home: Czerwone kartki,1
g_1_EBdLkCcg,Away: Czerwone kartki,0
g_1_EBdLkCcg,Home: Żółte kartki,2
g_1_EBdLkCcg,Away: Żółte kartki,2
g_1_EBdLkCcg,Home: Podania,354
g_1_EBdLkCcg,Away: Podania,627
g_1_EBdLkCcg,Home: Podania celne,282
g_1_EBdLkCcg,Away: Podania celne,568
g_1_EBdLkCcg,Home: Bloki,11
g_1_EBdLkCcg,Away: Bloki,8
g_1_EBdLkCcg,Home: Ataki,58
g_1_EBdLkCcg,Away: Ataki,170
g_1_8YHf4BCn,MatchDate,15.12.2020 18:30
g_1_8YHf4BCn,HomeTeam,Udinese
g_1_8YHf4BCn,AwayTeam,Crotone
g_1_8YHf4BCn,Goals,"0
-
0"
g_1_8YHf4BCn,Home: Posiadanie piłki,57%
g_1_8YHf4BCn,Away: Posiadanie piłki,43%
g_1_8YHf4BCn,Home: Sytuacje bramkowe,8
g_1_8YHf4BCn,Away: Sytuacje bramkowe,4
g_1_8YHf4BCn,Home: Strzały na bramkę,6
g_1_8YHf4BCn,Away: Strzały na bramkę,2
g_1_8YHf4BCn,Home: Strzały niecelne,2
g_1_8YHf4BCn,Away: Strzały niecelne,2
g_1_8YHf4BCn,Home: Rzuty wolne,18
g_1_8YHf4BCn,Away: Rzuty wolne,18
g_1_8YHf4BCn,Home: Rzuty rożne,9
g_1_8YHf4BCn,Away: Rzuty rożne,1
g_1_8YHf4BCn,Home: Spalone,5
g_1_8YHf4BCn,Away: Spalone,1
g_1_8YHf4BCn,Home: Interwencje bramkarzy,2
g_1_8YHf4BCn,Away: Interwencje bramkarzy,6
g_1_8YHf4BCn,Home: Faule,13
g_1_8YHf4BCn,Away: Faule,17
g_1_8YHf4BCn,Home: Żółte kartki,1
g_1_8YHf4BCn,Away: Żółte kartki,4
g_1_8YHf4BCn,Home: Podania,427
g_1_8YHf4BCn,Away: Podania,380
g_1_8YHf4BCn,Home: Podania celne,363
g_1_8YHf4BCn,Away: Podania celne,291
g_1_8YHf4BCn,Home: Bloki,8
g_1_8YHf4BCn,Away: Bloki,20
g_1_8YHf4BCn,Home: Ataki,121
g_1_8YHf4BCn,Away: Ataki,58
g_1_MDHtcf5J,MatchDate,13.12.2020 20:45
g_1_MDHtcf5J,HomeTeam,AC Milan
g_1_MDHtcf5J,AwayTeam,Parma
g_1_MDHtcf5J,Goals,"2
-
2"
g_1_MDHtcf5J,Home: Posiadanie piłki,67%
g_1_MDHtcf5J,Away: Posiadanie piłki,33%
g_1_MDHtcf5J,Home: Sytuacje bramkowe,16
g_1_MDHtcf5J,Away: Sytuacje bramkowe,5
g_1_MDHtcf5J,Home: Strzały na bramkę,10
g_1_MDHtcf5J,Away: Strzały na bramkę,3
g_1_MDHtcf5J,Home: Strzały niecelne,6
g_1_MDHtcf5J,Away: Strzały niecelne,2
g_1_MDHtcf5J,Home: Rzuty wolne,16
g_1_MDHtcf5J,Away: Rzuty wolne,13
g_1_MDHtcf5J,Home: Rzuty rożne,13
g_1_MDHtcf5J,Away: Rzuty rożne,1
g_1_MDHtcf5J,Home: Spalone,2
g_1_MDHtcf5J,Away: Spalone,2
g_1_MDHtcf5J,Home: Interwencje bramkarzy,1
g_1_MDHtcf5J,Away: Interwencje bramkarzy,8
g_1_MDHtcf5J,Home: Faule,12
g_1_MDHtcf5J,Away: Faule,14
g_1_MDHtcf5J,Home: Żółte kartki,3
g_1_MDHtcf5J,Away: Żółte kartki,3
g_1_MDHtcf5J,Home: Podania celne,522
g_1_MDHtcf5J,Away: Podania celne,238
g_1_MDHtcf5J,Home: Bloki,18
g_1_MDHtcf5J,Away: Bloki,17
g_1_MDHtcf5J,Home: Ataki,159
g_1_MDHtcf5J,Away: Ataki,71
g_1_dzQfZjDC,MatchDate,13.12.2020 18:00
g_1_dzQfZjDC,HomeTeam,Genoa
g_1_dzQfZjDC,AwayTeam,Juventus
g_1_dzQfZjDC,Goals,"1
-
3"
g_1_dzQfZjDC,Home: Posiadanie piłki,29%
g_1_dzQfZjDC,Away: Posiadanie piłki,71%
g_1_dzQfZjDC,Home: Sytuacje bramkowe,2
g_1_dzQfZjDC,Away: Sytuacje bramkowe,14
g_1_dzQfZjDC,Home: Strzały na bramkę,2
g_1_dzQfZjDC,Away: Strzały na bramkę,8
g_1_dzQfZjDC,Home: Strzały niecelne,0
g_1_dzQfZjDC,Away: Strzały niecelne,6
g_1_dzQfZjDC,Home: Rzuty wolne,16
g_1_dzQfZjDC,Away: Rzuty wolne,14
g_1_dzQfZjDC,Home: Rzuty rożne,0
g_1_dzQfZjDC,Away: Rzuty rożne,10
g_1_dzQfZjDC,Home: Spalone,1
g_1_dzQfZjDC,Away: Spalone,3
g_1_dzQfZjDC,Home: Interwencje bramkarzy,5
g_1_dzQfZjDC,Away: Interwencje bramkarzy,1
g_1_dzQfZjDC,Home: Faule,14
g_1_dzQfZjDC,Away: Faule,14
g_1_dzQfZjDC,Home: Żółte kartki,3
g_1_dzQfZjDC,Away: Żółte kartki,3
g_1_dzQfZjDC,Home: Podania celne,188
g_1_dzQfZjDC,Away: Podania celne,547
g_1_dzQfZjDC,Home: Bloki,15
g_1_dzQfZjDC,Away: Bloki,17
g_1_dzQfZjDC,Home: Ataki,51
g_1_dzQfZjDC,Away: Ataki,152
g_1_SfYwwZDm,MatchDate,13.12.2020 15:00
g_1_SfYwwZDm,HomeTeam,Atalanta
g_1_SfYwwZDm,AwayTeam,Fiorentina
g_1_SfYwwZDm,Goals,"3
-
0"
g_1_SfYwwZDm,Home: Posiadanie piłki,52%
g_1_SfYwwZDm,Away: Posiadanie piłki,48%
g_1_SfYwwZDm,Home: Sytuacje bramkowe,14
g_1_SfYwwZDm,Away: Sytuacje bramkowe,3
g_1_SfYwwZDm,Home: Strzały na bramkę,10
g_1_SfYwwZDm,Away: Strzały na bramkę,2
g_1_SfYwwZDm,Home: Strzały niecelne,4
g_1_SfYwwZDm,Away: Strzały niecelne,1
g_1_SfYwwZDm,Home: Rzuty wolne,13
g_1_SfYwwZDm,Away: Rzuty wolne,20
g_1_SfYwwZDm,Home: Rzuty rożne,11
g_1_SfYwwZDm,Away: Rzuty rożne,2
g_1_SfYwwZDm,Home: Spalone,3
g_1_SfYwwZDm,Away: Spalone,0
g_1_SfYwwZDm,Home: Interwencje bramkarzy,2
g_1_SfYwwZDm,Away: Interwencje bramkarzy,7
g_1_SfYwwZDm,Home: Faule,17
g_1_SfYwwZDm,Away: Faule,13
g_1_SfYwwZDm,Home: Żółte kartki,1
g_1_SfYwwZDm,Away: Żółte kartki,2
g_1_SfYwwZDm,Home: Podania celne,428
g_1_SfYwwZDm,Away: Podania celne,347
g_1_SfYwwZDm,Home: Bloki,12
g_1_SfYwwZDm,Away: Bloki,19
g_1_SfYwwZDm,Home: Ataki,128
g_1_SfYwwZDm,Away: Ataki,110
g_1_6oXsxgTg,MatchDate,13.12.2020 15:00
g_1_6oXsxgTg,HomeTeam,Bologna
g_1_6oXsxgTg,AwayTeam,AS Roma
g_1_6oXsxgTg,Goals,"1
-
5"
g_1_6oXsxgTg,Home: Posiadanie piłki,55%
g_1_6oXsxgTg,Away: Posiadanie piłki,45%
g_1_6oXsxgTg,Home: Sytuacje bramkowe,4
g_1_6oXsxgTg,Away: Sytuacje bramkowe,13
g_1_6oXsxgTg,Home: Strzały na bramkę,1
g_1_6oXsxgTg,Away: Strzały na bramkę,8
g_1_6oXsxgTg,Home: Strzały niecelne,3
g_1_6oXsxgTg,Away: Strzały niecelne,5
g_1_6oXsxgTg,Home: Rzuty wolne,13
g_1_6oXsxgTg,Away: Rzuty wolne,22
g_1_6oXsxgTg,Home: Rzuty rożne,1
g_1_6oXsxgTg,Away: Rzuty rożne,5
g_1_6oXsxgTg,Home: Spalone,7
g_1_6oXsxgTg,Away: Spalone,3
g_1_6oXsxgTg,Home: Interwencje bramkarzy,3
g_1_6oXsxgTg,Away: Interwencje bramkarzy,1
g_1_6oXsxgTg,Home: Faule,16
g_1_6oXsxgTg,Away: Faule,9
g_1_6oXsxgTg,Home: Żółte kartki,4
g_1_6oXsxgTg,Away: Żółte kartki,2
g_1_6oXsxgTg,Home: Podania celne,397
g_1_6oXsxgTg,Away: Podania celne,335
g_1_6oXsxgTg,Home: Bloki,9
g_1_6oXsxgTg,Away: Bloki,10
g_1_6oXsxgTg,Home: Ataki,117
g_1_6oXsxgTg,Away: Ataki,99
g_1_04GpdEKP,MatchDate,13.12.2020 15:00
g_1_04GpdEKP,HomeTeam,Napoli
g_1_04GpdEKP,AwayTeam,Sampdoria
g_1_04GpdEKP,Goals,"2
-
1"
g_1_04GpdEKP,Home: Posiadanie piłki,64%
g_1_04GpdEKP,Away: Posiadanie piłki,36%
g_1_04GpdEKP,Home: Sytuacje bramkowe,13
g_1_04GpdEKP,Away: Sytuacje bramkowe,4
g_1_04GpdEKP,Home: Strzały na bramkę,8
g_1_04GpdEKP,Away: Strzały na bramkę,3
g_1_04GpdEKP,Home: Strzały niecelne,5
g_1_04GpdEKP,Away: Strzały niecelne,1
g_1_04GpdEKP,Home: Rzuty wolne,17
g_1_04GpdEKP,Away: Rzuty wolne,8
g_1_04GpdEKP,Home: Rzuty rożne,7
g_1_04GpdEKP,Away: Rzuty rożne,5
g_1_04GpdEKP,Home: Spalone,1
g_1_04GpdEKP,Away: Spalone,5
g_1_04GpdEKP,Home: Interwencje bramkarzy,2
g_1_04GpdEKP,Away: Interwencje bramkarzy,6
g_1_04GpdEKP,Home: Faule,7
g_1_04GpdEKP,Away: Faule,13
g_1_04GpdEKP,Home: Żółte kartki,3
g_1_04GpdEKP,Away: Żółte kartki,4
g_1_04GpdEKP,Home: Podania celne,682
g_1_04GpdEKP,Away: Podania celne,286
g_1_04GpdEKP,Home: Bloki,15
g_1_04GpdEKP,Away: Bloki,12
g_1_04GpdEKP,Home: Ataki,154
g_1_04GpdEKP,Away: Ataki,86
g_1_zLynyDr0,MatchDate,13.12.2020 12:30
g_1_zLynyDr0,HomeTeam,Cagliari
g_1_zLynyDr0,AwayTeam,Inter
g_1_zLynyDr0,Goals,"1
-
3"
g_1_zLynyDr0,Home: Posiadanie piłki,44%
g_1_zLynyDr0,Away: Posiadanie piłki,56%
g_1_zLynyDr0,Home: Sytuacje bramkowe,7
g_1_zLynyDr0,Away: Sytuacje bramkowe,20
g_1_zLynyDr0,Home: Strzały na bramkę,2
g_1_zLynyDr0,Away: Strzały na bramkę,11
g_1_zLynyDr0,Home: Strzały niecelne,5
g_1_zLynyDr0,Away: Strzały niecelne,9
g_1_zLynyDr0,Home: Rzuty wolne,19
g_1_zLynyDr0,Away: Rzuty wolne,11
g_1_zLynyDr0,Home: Rzuty rożne,3
g_1_zLynyDr0,Away: Rzuty rożne,9
g_1_zLynyDr0,Home: Spalone,1
g_1_zLynyDr0,Away: Spalone,1
g_1_zLynyDr0,Home: Interwencje bramkarzy,8
g_1_zLynyDr0,Away: Interwencje bramkarzy,1
g_1_zLynyDr0,Home: Faule,10
g_1_zLynyDr0,Away: Faule,17
g_1_zLynyDr0,Home: Żółte kartki,2
g_1_zLynyDr0,Away: Żółte kartki,1
g_1_zLynyDr0,Home: Podania celne,340
g_1_zLynyDr0,Away: Podania celne,495
g_1_zLynyDr0,Home: Bloki,8
g_1_zLynyDr0,Away: Bloki,15
g_1_zLynyDr0,Home: Ataki,100
g_1_zLynyDr0,Away: Ataki,108
g_1_8ATbYASI,MatchDate,12.12.2020 20:45
g_1_8ATbYASI,HomeTeam,Lazio
g_1_8ATbYASI,AwayTeam,Verona
g_1_8ATbYASI,Goals,"1
-
2"
g_1_8ATbYASI,Home: Posiadanie piłki,60%
g_1_8ATbYASI,Away: Posiadanie piłki,40%
g_1_8ATbYASI,Home: Sytuacje bramkowe,8
g_1_8ATbYASI,Away: Sytuacje bramkowe,3
g_1_8ATbYASI,Home: Strzały na bramkę,5
g_1_8ATbYASI,Away: Strzały na bramkę,3
g_1_8ATbYASI,Home: Strzały niecelne,3
g_1_8ATbYASI,Away: Strzały niecelne,0
g_1_8ATbYASI,Home: Rzuty wolne,19
g_1_8ATbYASI,Away: Rzuty wolne,13
g_1_8ATbYASI,Home: Rzuty rożne,5
g_1_8ATbYASI,Away: Rzuty rożne,3
g_1_8ATbYASI,Home: Spalone,0
g_1_8ATbYASI,Away: Spalone,4
g_1_8ATbYASI,Home: Interwencje bramkarzy,1
g_1_8ATbYASI,Away: Interwencje bramkarzy,4
g_1_8ATbYASI,Home: Faule,13
g_1_8ATbYASI,Away: Faule,15
g_1_8ATbYASI,Home: Żółte kartki,5
g_1_8ATbYASI,Away: Żółte kartki,3
g_1_8ATbYASI,Home: Podania celne,435
g_1_8ATbYASI,Away: Podania celne,284
g_1_8ATbYASI,Home: Bloki,9
g_1_8ATbYASI,Away: Bloki,11
g_1_8ATbYASI,Home: Ataki,113
g_1_8ATbYASI,Away: Ataki,113
g_1_KlcHjhrm,MatchDate,12.12.2020 18:00
g_1_KlcHjhrm,HomeTeam,Torino
g_1_KlcHjhrm,AwayTeam,Udinese
g_1_KlcHjhrm,Goals,"2
-
3"
g_1_KlcHjhrm,Home: Posiadanie piłki,59%
g_1_KlcHjhrm,Away: Posiadanie piłki,41%
g_1_KlcHjhrm,Home: Sytuacje bramkowe,6
g_1_KlcHjhrm,Away: Sytuacje bramkowe,5
g_1_KlcHjhrm,Home: Strzały na bramkę,5
g_1_KlcHjhrm,Away: Strzały na bramkę,3
g_1_KlcHjhrm,Home: Strzały niecelne,1
g_1_KlcHjhrm,Away: Strzały niecelne,2
g_1_KlcHjhrm,Home: Rzuty wolne,20
g_1_KlcHjhrm,Away: Rzuty wolne,10
g_1_KlcHjhrm,Home: Rzuty rożne,2
g_1_KlcHjhrm,Away: Rzuty rożne,2
g_1_KlcHjhrm,Home: Spalone,1
g_1_KlcHjhrm,Away: Spalone,3
g_1_KlcHjhrm,Home: Interwencje bramkarzy,0
g_1_KlcHjhrm,Away: Interwencje bramkarzy,3
g_1_KlcHjhrm,Home: Faule,9
g_1_KlcHjhrm,Away: Faule,17
g_1_KlcHjhrm,Home: Żółte kartki,3
g_1_KlcHjhrm,Away: Żółte kartki,3
g_1_KlcHjhrm,Home: Podania celne,491
g_1_KlcHjhrm,Away: Podania celne,298
g_1_KlcHjhrm,Home: Bloki,24
g_1_KlcHjhrm,Away: Bloki,17
g_1_KlcHjhrm,Home: Ataki,160
g_1_KlcHjhrm,Away: Ataki,82
g_1_EBzjzXc6,MatchDate,12.12.2020 15:00
g_1_EBzjzXc6,HomeTeam,Crotone
g_1_EBzjzXc6,AwayTeam,Spezia
g_1_EBzjzXc6,Goals,"4
-
1"
g_1_EBzjzXc6,Home: Posiadanie piłki,47%
g_1_EBzjzXc6,Away: Posiadanie piłki,53%
g_1_EBzjzXc6,Home: Sytuacje bramkowe,7
g_1_EBzjzXc6,Away: Sytuacje bramkowe,9
g_1_EBzjzXc6,Home: Strzały na bramkę,7
g_1_EBzjzXc6,Away: Strzały na bramkę,5
g_1_EBzjzXc6,Home: Strzały niecelne,0
g_1_EBzjzXc6,Away: Strzały niecelne,4
g_1_EBzjzXc6,Home: Rzuty wolne,19
g_1_EBzjzXc6,Away: Rzuty wolne,19
g_1_EBzjzXc6,Home: Rzuty rożne,1
g_1_EBzjzXc6,Away: Rzuty rożne,4
g_1_EBzjzXc6,Home: Spalone,4
g_1_EBzjzXc6,Away: Spalone,5
g_1_EBzjzXc6,Home: Interwencje bramkarzy,4
g_1_EBzjzXc6,Away: Interwencje bramkarzy,3
g_1_EBzjzXc6,Home: Faule,16
g_1_EBzjzXc6,Away: Faule,14
g_1_EBzjzXc6,Home: Żółte kartki,3
g_1_EBzjzXc6,Away: Żółte kartki,3
g_1_EBzjzXc6,Home: Podania celne,238
g_1_EBzjzXc6,Away: Podania celne,395
g_1_EBzjzXc6,Home: Bloki,8
g_1_EBzjzXc6,Away: Bloki,18
g_1_EBzjzXc6,Home: Ataki,72
g_1_EBzjzXc6,Away: Ataki,128
g_1_tbbDiYSt,MatchDate,11.12.2020 20:45
g_1_tbbDiYSt,HomeTeam,Sassuolo
g_1_tbbDiYSt,AwayTeam,Benevento
g_1_tbbDiYSt,Goals,"1
-
0"
g_1_tbbDiYSt,Home: Posiadanie piłki,45%
g_1_tbbDiYSt,Away: Posiadanie piłki,55%
g_1_tbbDiYSt,Home: Sytuacje bramkowe,4
g_1_tbbDiYSt,Away: Sytuacje bramkowe,17
g_1_tbbDiYSt,Home: Strzały na bramkę,2
g_1_tbbDiYSt,Away: Strzały na bramkę,7
g_1_tbbDiYSt,Home: Strzały niecelne,2
g_1_tbbDiYSt,Away: Strzały niecelne,10
g_1_tbbDiYSt,Home: Rzuty wolne,14
g_1_tbbDiYSt,Away: Rzuty wolne,13
g_1_tbbDiYSt,Home: Rzuty rożne,1
g_1_tbbDiYSt,Away: Rzuty rożne,10
g_1_tbbDiYSt,Home: Spalone,0
g_1_tbbDiYSt,Away: Spalone,2
g_1_tbbDiYSt,Home: Interwencje bramkarzy,7
g_1_tbbDiYSt,Away: Interwencje bramkarzy,1
g_1_tbbDiYSt,Home: Faule,12
g_1_tbbDiYSt,Away: Faule,14
g_1_tbbDiYSt,Home: Czerwone kartki,1
g_1_tbbDiYSt,Away: Czerwone kartki,0
g_1_tbbDiYSt,Home: Żółte kartki,2
g_1_tbbDiYSt,Away: Żółte kartki,4
g_1_tbbDiYSt,Home: Podania celne,357
g_1_tbbDiYSt,Away: Podania celne,370
g_1_tbbDiYSt,Home: Bloki,8
g_1_tbbDiYSt,Away: Bloki,20
g_1_tbbDiYSt,Home: Ataki,89
g_1_tbbDiYSt,Away: Ataki,116
g_1_KCVpdg3S,MatchDate,07.12.2020 20:45
g_1_KCVpdg3S,HomeTeam,Fiorentina
g_1_KCVpdg3S,AwayTeam,Genoa
g_1_KCVpdg3S,Goals,"1
-
1"
g_1_KCVpdg3S,Home: Posiadanie piłki,55%
g_1_KCVpdg3S,Away: Posiadanie piłki,45%
g_1_KCVpdg3S,Home: Sytuacje bramkowe,16
g_1_KCVpdg3S,Away: Sytuacje bramkowe,3
g_1_KCVpdg3S,Home: Strzały na bramkę,8
g_1_KCVpdg3S,Away: Strzały na bramkę,3
g_1_KCVpdg3S,Home: Strzały niecelne,8
g_1_KCVpdg3S,Away: Strzały niecelne,0
g_1_KCVpdg3S,Home: Rzuty wolne,22
g_1_KCVpdg3S,Away: Rzuty wolne,8
g_1_KCVpdg3S,Home: Rzuty rożne,5
g_1_KCVpdg3S,Away: Rzuty rożne,1
g_1_KCVpdg3S,Home: Spalone,1
g_1_KCVpdg3S,Away: Spalone,2
g_1_KCVpdg3S,Home: Interwencje bramkarzy,2
g_1_KCVpdg3S,Away: Interwencje bramkarzy,7
g_1_KCVpdg3S,Home: Faule,7
g_1_KCVpdg3S,Away: Faule,20
g_1_KCVpdg3S,Home: Żółte kartki,2
g_1_KCVpdg3S,Away: Żółte kartki,2
g_1_KCVpdg3S,Home: Podania celne,483
g_1_KCVpdg3S,Away: Podania celne,283
g_1_KCVpdg3S,Home: Bloki,12
g_1_KCVpdg3S,Away: Bloki,16
g_1_KCVpdg3S,Home: Ataki,149
g_1_KCVpdg3S,Away: Ataki,100
g_1_0tIcc3a2,MatchDate,06.12.2020 20:45
g_1_0tIcc3a2,HomeTeam,Sampdoria
g_1_0tIcc3a2,AwayTeam,AC Milan
g_1_0tIcc3a2,Goals,"1
-
2"
g_1_0tIcc3a2,Home: Posiadanie piłki,40%
g_1_0tIcc3a2,Away: Posiadanie piłki,60%
g_1_0tIcc3a2,Home: Sytuacje bramkowe,6
g_1_0tIcc3a2,Away: Sytuacje bramkowe,9
g_1_0tIcc3a2,Home: Strzały na bramkę,3
g_1_0tIcc3a2,Away: Strzały na bramkę,6
g_1_0tIcc3a2,Home: Strzały niecelne,3
g_1_0tIcc3a2,Away: Strzały niecelne,3
g_1_0tIcc3a2,Home: Rzuty wolne,19
g_1_0tIcc3a2,Away: Rzuty wolne,10
g_1_0tIcc3a2,Home: Rzuty rożne,9
g_1_0tIcc3a2,Away: Rzuty rożne,6
g_1_0tIcc3a2,Home: Spalone,1
g_1_0tIcc3a2,Away: Spalone,2
g_1_0tIcc3a2,Home: Interwencje bramkarzy,4
g_1_0tIcc3a2,Away: Interwencje bramkarzy,2
g_1_0tIcc3a2,Home: Faule,11
g_1_0tIcc3a2,Away: Faule,16
g_1_0tIcc3a2,Home: Żółte kartki,2
g_1_0tIcc3a2,Away: Żółte kartki,1
g_1_0tIcc3a2,Home: Podania celne,199
g_1_0tIcc3a2,Away: Podania celne,453
g_1_0tIcc3a2,Home: Bloki,10
g_1_0tIcc3a2,Away: Bloki,10
g_1_0tIcc3a2,Home: Ataki,89
g_1_0tIcc3a2,Away: Ataki,119
g_1_tMWtcZmM,MatchDate,06.12.2020 18:00
g_1_tMWtcZmM,HomeTeam,Crotone
g_1_tMWtcZmM,AwayTeam,Napoli
g_1_tMWtcZmM,Goals,"0
-
4"
g_1_tMWtcZmM,Home: Posiadanie piłki,40%
g_1_tMWtcZmM,Away: Posiadanie piłki,60%
g_1_tMWtcZmM,Home: Sytuacje bramkowe,4
g_1_tMWtcZmM,Away: Sytuacje bramkowe,11
g_1_tMWtcZmM,Home: Strzały na bramkę,1
g_1_tMWtcZmM,Away: Strzały na bramkę,6
g_1_tMWtcZmM,Home: Strzały niecelne,3
g_1_tMWtcZmM,Away: Strzały niecelne,5
g_1_tMWtcZmM,Home: Rzuty wolne,10
g_1_tMWtcZmM,Away: Rzuty wolne,14
g_1_tMWtcZmM,Home: Rzuty rożne,4
g_1_tMWtcZmM,Away: Rzuty rożne,1
g_1_tMWtcZmM,Home: Spalone,0
g_1_tMWtcZmM,Away: Spalone,1
g_1_tMWtcZmM,Home: Interwencje bramkarzy,2
g_1_tMWtcZmM,Away: Interwencje bramkarzy,1
g_1_tMWtcZmM,Home: Faule,14
g_1_tMWtcZmM,Away: Faule,9
g_1_tMWtcZmM,Home: Czerwone kartki,1
g_1_tMWtcZmM,Away: Czerwone kartki,0
g_1_tMWtcZmM,Home: Żółte kartki,3
g_1_tMWtcZmM,Away: Żółte kartki,3
g_1_tMWtcZmM,Home: Podania celne,379
g_1_tMWtcZmM,Away: Podania celne,652
g_1_tMWtcZmM,Home: Bloki,15
g_1_tMWtcZmM,Away: Bloki,16
g_1_tMWtcZmM,Home: Ataki,76
g_1_tMWtcZmM,Away: Ataki,117
g_1_CAAPlBe2,MatchDate,06.12.2020 15:00
g_1_CAAPlBe2,HomeTeam,AS Roma
g_1_CAAPlBe2,AwayTeam,Sassuolo
g_1_CAAPlBe2,Goals,"0
-
0"
g_1_CAAPlBe2,Home: Posiadanie piłki,47%
g_1_CAAPlBe2,Away: Posiadanie piłki,53%
g_1_CAAPlBe2,Home: Sytuacje bramkowe,14
g_1_CAAPlBe2,Away: Sytuacje bramkowe,7
g_1_CAAPlBe2,Home: Strzały na bramkę,5
g_1_CAAPlBe2,Away: Strzały na bramkę,2
g_1_CAAPlBe2,Home: Strzały niecelne,9
g_1_CAAPlBe2,Away: Strzały niecelne,5
g_1_CAAPlBe2,Home: Rzuty wolne,14
g_1_CAAPlBe2,Away: Rzuty wolne,11
g_1_CAAPlBe2,Home: Rzuty rożne,12
g_1_CAAPlBe2,Away: Rzuty rożne,5
g_1_CAAPlBe2,Home: Spalone,1
g_1_CAAPlBe2,Away: Spalone,3
g_1_CAAPlBe2,Home: Interwencje bramkarzy,2
g_1_CAAPlBe2,Away: Interwencje bramkarzy,5
g_1_CAAPlBe2,Home: Faule,10
g_1_CAAPlBe2,Away: Faule,12
g_1_CAAPlBe2,Home: Czerwone kartki,1
g_1_CAAPlBe2,Away: Czerwone kartki,0
g_1_CAAPlBe2,Home: Żółte kartki,5
g_1_CAAPlBe2,Away: Żółte kartki,3
g_1_CAAPlBe2,Home: Podania celne,325
g_1_CAAPlBe2,Away: Podania celne,472
g_1_CAAPlBe2,Home: Bloki,10
g_1_CAAPlBe2,Away: Bloki,12
g_1_CAAPlBe2,Home: Ataki,56
g_1_CAAPlBe2,Away: Ataki,106
g_1_YJBLkitd,MatchDate,06.12.2020 15:00
g_1_YJBLkitd,HomeTeam,Parma
g_1_YJBLkitd,AwayTeam,Benevento
g_1_YJBLkitd,Goals,"0
-
0"
g_1_YJBLkitd,Home: Posiadanie piłki,54%
g_1_YJBLkitd,Away: Posiadanie piłki,46%
g_1_YJBLkitd,Home: Sytuacje bramkowe,6
g_1_YJBLkitd,Away: Sytuacje bramkowe,6
g_1_YJBLkitd,Home: Strzały na bramkę,0
g_1_YJBLkitd,Away: Strzały na bramkę,4
g_1_YJBLkitd,Home: Strzały niecelne,6
g_1_YJBLkitd,Away: Strzały niecelne,2
g_1_YJBLkitd,Home: Rzuty wolne,12
g_1_YJBLkitd,Away: Rzuty wolne,14
g_1_YJBLkitd,Home: Rzuty rożne,6
g_1_YJBLkitd,Away: Rzuty rożne,3
g_1_YJBLkitd,Home: Spalone,0
g_1_YJBLkitd,Away: Spalone,2
g_1_YJBLkitd,Home: Interwencje bramkarzy,4
g_1_YJBLkitd,Away: Interwencje bramkarzy,0
g_1_YJBLkitd,Home: Faule,13
g_1_YJBLkitd,Away: Faule,12
g_1_YJBLkitd,Home: Żółte kartki,4
g_1_YJBLkitd,Away: Żółte kartki,4
g_1_YJBLkitd,Home: Podania celne,474
g_1_YJBLkitd,Away: Podania celne,329
g_1_YJBLkitd,Home: Bloki,12
g_1_YJBLkitd,Away: Bloki,12
g_1_YJBLkitd,Home: Ataki,125
g_1_YJBLkitd,Away: Ataki,85
g_1_pWrZwFbs,MatchDate,06.12.2020 12:30
g_1_pWrZwFbs,HomeTeam,Verona
g_1_pWrZwFbs,AwayTeam,Cagliari
g_1_pWrZwFbs,Goals,"1
-
1"
g_1_pWrZwFbs,Home: Posiadanie piłki,49%
g_1_pWrZwFbs,Away: Posiadanie piłki,51%
g_1_pWrZwFbs,Home: Sytuacje bramkowe,12
g_1_pWrZwFbs,Away: Sytuacje bramkowe,9
g_1_pWrZwFbs,Home: Strzały na bramkę,6
